priref,lref,path,width,height,megapixels,soort,is_color,sitter_count,sitter_ids,date,objectcat,artist_name
234468,9309002,D:\thesis\images\9309002.jpg,466,501,0.233,color photograph,True,1,202892,1931,drawing (visual work),"Fiedler, Herbert"
234480,9308982,D:\thesis\images\9308982.jpg,3424,4181,14.316,digital color photograph,True,1,202491,1925,painting,Anoniem
234481,10633488,D:\thesis\images\10633488.jpg,875,1075,0.941,digital image,True,1,203855,1788,painting,"Tischbein, Johann Friedrich August"
234506,9308993,D:\thesis\images\9308993.jpg,326,501,0.163,color photograph,True,1,17467,1920,drawing (visual work),"Fiedler, Herbert"
234507,10631096,D:\thesis\images\10631096.jpg,2848,4288,12.212,BD/Digital Collection,False,1,120679,1710,painting,"Boonen, Arnold"
234509,9309064,D:\thesis\images\9309064.jpg,386,500,0.193,color photograph,True,1,202892,1933-02-08,drawing (visual work),"Fiedler, Herbert"
234510,9309000,D:\thesis\images\9309000.jpg,384,501,0.192,color photograph,True,1,206752,1945,drawing (visual work),"Fiedler, Herbert"
234524,10631099,D:\thesis\images\10631099.jpg,3932,2848,11.198,BD/Digital Collection,False,1,203856,1675,painting,"Maes, Nicolaes"
234568,9323657,D:\thesis\images\9323657.jpg,1009,1195,1.206,digital image,True,1,100200,1621,portrait miniature,"Oliver, Peter"
234569,9323658,D:\thesis\images\9323658.jpg,322,500,0.161,digital image,True,1,100200,1623,portrait miniature,"Oliver, Peter"
234571,9318507,D:\thesis\images\9318507.jpg,500,374,0.187,black and white photograph,False,1,100200,1620,portrait miniature,"Oliver, Peter"
234575,9319112,D:\thesis\images\9319112.jpg,2104,3596,7.566,digital image,True,1,203859,1674,print,"Visscher, Johannes"
234576,9319113,D:\thesis\images\9319113.jpg,360,500,0.18,black and white photograph,False,1,203860,1659,drawing (visual work),"Webber, Zacharias (II)"
234577,9319114,D:\thesis\images\9319114.jpg,2463,3375,8.313,digital image,True,1,203860,1666,print,"Valck, Gerard"
234578,9319115,D:\thesis\images\9319115.jpg,2715,3312,8.992,digital image,True,1,203861,1648,print,"Visscher, Lambert"
234584,10631082,D:\thesis\images\10631082.jpg,377,500,0.189,digital image,True,1,107318,1980,bust (sculpture),"Waijop, Martha"
234597,10714165,D:\thesis\images\10714165.jpg,1900,2400,4.56,digital image,True,1,118665,1625,painting,"Hals, Frans (I)"
234599,9323669,D:\thesis\images\9323669.jpg,3391,4529,15.358,digital image,True,1,203866,1625,painting,"Hals, Frans (I)"
234604,9323670,D:\thesis\images\9323670.jpg,3209,3980,12.772,digital image,True,1,203868,1638,painting,"Hals, Frans (I)"
234610,9308991,D:\thesis\images\9308991.jpg,346,501,0.173,color photograph,True,1,17467,1950,drawing (visual work),"Fiedler, Herbert"
234613,9309073,D:\thesis\images\9309073.jpg,410,501,0.205,color photograph,True,1,202892,1932,drawing (visual work),"Fiedler, Herbert"
234617,10635563,D:\thesis\images\10635563.jpg,2398,3000,7.194,digital color photograph,True,1,100220,1850,painting,"Cornelisz. van Haarlem, Cornelis"
234624,10854338,D:\thesis\images\10854338.jpg,1439,1800,2.59,digital image,True,1,203868,1653,painting,"Verspronck, Johannes Cornelisz."
234625,10869794,D:\thesis\images\10869794.jpg,10013,12405,124.211,digital image,True,1,203472,1653,painting,"Verspronck, Johannes Cornelisz."
234629,10633518,D:\thesis\images\10633518.jpg,875,1082,0.947,digital image,True,1,133484,1720,painting,"Boonen, Arnold"
234630,10633521,D:\thesis\images\10633521.jpg,875,1076,0.942,digital image,True,1,133485,1720,painting,"Boonen, Arnold"
234637,9321006,D:\thesis\images\9321006.jpg,422,501,0.211,digital image,True,1,140093,1695,painting,"Kneller, Gottfried"
234649,9309052,D:\thesis\images\9309052.jpg,351,500,0.175,color photograph,True,1,202892,1934,drawing (visual work),"Fiedler, Herbert"
234654,9309028,D:\thesis\images\9309028.jpg,411,500,0.205,color photograph,True,1,202892,1932,drawing (visual work),"Fiedler, Herbert"
234681,9309045,D:\thesis\images\9309045.jpg,468,500,0.234,color photograph,True,1,202893,1939,drawing (visual work),"Fiedler, Herbert"
234691,10633325,D:\thesis\images\10633325.jpg,875,1156,1.012,digital image,True,1,144125,1767,drawing (visual work),"Glain, Léon-Pascal"
234695,10633573,D:\thesis\images\10633573.jpg,875,1061,0.928,digital image,True,1,203869,1725,painting,"Boonen, Arnold"
234696,10635045,D:\thesis\images\10635045.jpg,850,1051,0.893,digital image,True,1,203893,1725,painting,"Boonen, Arnold"
234704,9319116,D:\thesis\images\9319116.jpg,3379,4494,15.185,digital image,True,1,203870,1675,print,"Schenk, Pieter (I)"
234711,9320017,D:\thesis\images\9320017.jpg,2233,3632,8.11,digital color photograph,True,1,203871,1860,carte-de-visite,Anoniem
234714,9319118,D:\thesis\images\9319118.jpg,2004,1702,3.411,digital image,True,1,14475,1753,print,"Ficquet, Etienne"
234718,9195293,D:\thesis\images\9195293.jpg,1131,1480,1.674,black-and-white reproduction,False,1,200034,1775,drawing (visual work),Anoniem
234721,9195292,D:\thesis\images\9195292.jpg,1258,1703,2.142,black-and-white reproduction,False,1,200033,1775,drawing (visual work),Anoniem
234723,9195289,D:\thesis\images\9195289.jpg,327,500,0.164,black and white photograph,False,1,113645,1728,painting,"Accama, Bernardus (I)"
234725,9195290,D:\thesis\images\9195290.jpg,328,500,0.164,black and white photograph,False,1,203872,1755,painting,Anoniem
234733,9309279,D:\thesis\images\9309279.jpg,2187,3444,7.532,digital color photograph,True,1,101708,1905,postcard,Desgranges &amp; Cie
234740,9309281,D:\thesis\images\9309281.jpg,2188,3353,7.336,digital color photograph,True,1,203882,1910,postcard,"Pieters, Mathieu"
234742,9309278,D:\thesis\images\9309278.jpg,2264,3419,7.741,digital color photograph,True,1,203882,1910,postcard,Anoniem
234743,9319119,D:\thesis\images\9319119.jpg,1465,1770,2.593,black and white photograph,False,1,203885,1852,print,"Ensing, Jan"
234747,9319120,D:\thesis\images\9319120.jpg,4966,6190,30.74,digital image,True,1,203885,1852,print,"Ensing, Jan"
234750,10632031,D:\thesis\images\10632031.jpg,322,500,0.161,digital image,True,1,203885,1852,print,"Hoffmeister, Johan Hendrik"
234751,9318510,D:\thesis\images\9318510.jpg,1944,2832,5.505,digital image,True,1,203885,1821,print,"Velijn, Philippus"
234752,9318511,D:\thesis\images\9318511.jpg,1214,1812,2.2,digital image,True,1,203885,1821,print,"Velijn, Philippus"
234756,9323682,D:\thesis\images\9323682.jpg,403,500,0.202,digital image,True,1,135062,1626,painting,"Poelenburch, Cornelis van"
234757,9323683,D:\thesis\images\9323683.jpg,410,500,0.205,digital image,True,1,122781,1626,painting,"Poelenburch, Cornelis van"
234763,9309276,D:\thesis\images\9309276.jpg,2110,2868,6.051,digital color photograph,True,1,203894,1860,photograph,Anoniem
234768,9309270,D:\thesis\images\9309270.jpg,2772,3752,10.401,digital color photograph,True,1,125343,1905,cabinet photograph,Anoniem
234769,9309269,D:\thesis\images\9309269.jpg,2417,3518,8.503,digital color photograph,True,1,125343,1910,photograph,Anoniem
234770,9241214,D:\thesis\images\9241214.jpg,7677,9729,74.69,old black-and-white photograph,False,1,143300,1743,painting,Anoniem
234773,10633935,D:\thesis\images\10633935.jpg,875,1028,0.899,digital image,True,1,204472,1741,painting,"Quinkhard, Jan Maurits"
234781,9323692,D:\thesis\images\9323692.jpg,500,361,0.18,digital image,True,1,113516,2001,drawing (visual work),"Vos, Peter (1935)"
234784,9320332,D:\thesis\images\9320332.jpg,1051,1316,1.383,digital color photograph,True,1,142219,1860,photograph,"Severin, Robert"
234785,9318512,D:\thesis\images\9318512.jpg,441,500,0.221,black and white photograph,False,1,115193,1631,painting,"Mierevelt, Michiel van"
234786,9320333,D:\thesis\images\9320333.jpg,1234,2109,2.603,digital color photograph,True,1,144714,1867,photograph,"Reesinck, J.C."
234787,9320331,D:\thesis\images\9320331.jpg,1215,1585,1.926,digital color photograph,True,1,144737,1896,photograph,"Goethals, J.C."
234788,9320330,D:\thesis\images\9320330.jpg,1058,1309,1.385,digital color photograph,True,1,124086,1860,photograph,"Verveer, Maurits"
234798,9320335,D:\thesis\images\9320335.jpg,2047,3078,6.301,digital color photograph,True,1,203896,1880,carte-de-visite,"Jong, Atelier de"
234800,9320339,D:\thesis\images\9320339.jpg,1995,3073,6.131,digital color photograph,True,1,203897,1880,carte-de-visite,"Groot, H.G. de"
234806,9318513,D:\thesis\images\9318513.jpg,444,500,0.222,black and white photograph,False,1,115193,1632,painting,"Mierevelt, Michiel van"
234807,9318514,D:\thesis\images\9318514.jpg,443,500,0.222,black and white photograph,False,1,203898,1637,painting,"Mierevelt, Michiel van"
234833,9309046,D:\thesis\images\9309046.jpg,331,501,0.166,color photograph,True,1,202893,1946-03-11,drawing (visual work),"Fiedler, Herbert"
234843,10633300,D:\thesis\images\10633300.jpg,421,500,0.21,digital image,True,1,203904,1611,painting,"Mierevelt, Michiel van"
234853,9318518,D:\thesis\images\9318518.jpg,456,500,0.228,black-and-white reproduction,False,1,203906,1641,painting,"Vries, Abraham de"
234865,9323709,D:\thesis\images\9323709.jpg,430,500,0.215,BD/Digital Collection,False,1,203907,1639,painting,"Vries, Abraham de"
234873,9323710,D:\thesis\images\9323710.jpg,2269,3223,7.313,digital image,True,1,14194,1634,print,"Bremden, Daniël van den"
234879,10632036,D:\thesis\images\10632036.jpg,366,500,0.183,digital image,True,1,14194,1634,drawing (visual work),"Venne, Adriaen van de"
234883,9309272,D:\thesis\images\9309272.jpg,2131,3190,6.798,digital color photograph,True,1,125343,1910-10,photograph,Anoniem
234884,9309273,D:\thesis\images\9309273.jpg,2020,3136,6.335,digital color photograph,True,1,125343,1910-10,photograph,Anoniem
234888,9309283,D:\thesis\images\9309283.jpg,1886,2867,5.407,digital color photograph,True,1,203911,1885,photograph,Anoniem
234891,9309284,D:\thesis\images\9309284.jpg,1833,2772,5.081,digital color photograph,True,1,108840,1860,photograph,Anoniem
234893,9309265,D:\thesis\images\9309265.jpg,2088,2798,5.842,digital color photograph,True,1,104720,1895,photograph,Anoniem
234894,9309264,D:\thesis\images\9309264.jpg,2022,2810,5.682,digital color photograph,True,1,104938,1905,photograph,"Vermeulen, Cornelis Johannes Lodewicus"
234898,9309262,D:\thesis\images\9309262.jpg,2375,3251,7.721,digital color photograph,True,1,107271,1921,photograph,"Groot, Godfried de"
234899,9318522,D:\thesis\images\9318522.jpg,1483,1876,2.782,black and white photograph,False,1,9787,1762,print,"Chambars, Thomas"
234900,9309258,D:\thesis\images\9309258.jpg,2719,3231,8.785,digital color photograph,True,1,146427,1890,photograph,Anoniem
234901,9309252,D:\thesis\images\9309252.jpg,2076,2812,5.838,digital color photograph,True,1,202759,1855,photograph,Anoniem
234904,9309256,D:\thesis\images\9309256.jpg,2782,3257,9.061,digital color photograph,True,1,203931,1928,photograph,Anoniem
234907,9309293,D:\thesis\images\9309293.jpg,2682,3378,9.06,digital color photograph,True,1,203932,1865,photograph,Anoniem
234913,9309295,D:\thesis\images\9309295.jpg,2852,3156,9.001,digital color photograph,True,1,127296,1885,photograph,Anoniem
234926,9320363,D:\thesis\images\9320363.jpg,1860,2021,3.759,digital color photograph,True,1,117493,1855,photograph,"Wegner, Louis"
234927,10631087,D:\thesis\images\10631087.jpg,500,375,0.188,BD/Digital Collection,False,1,203966,1903,painting,"Silbert, Max"
234929,9320365,D:\thesis\images\9320365.jpg,2212,3332,7.37,digital color photograph,True,1,125765,1865,cabinet photograph,"Korfmacher, Gerard Karel Martin Hubert"
234934,9320366,D:\thesis\images\9320366.jpg,2244,3399,7.627,digital color photograph,True,1,123215,1880,cabinet photograph,"Lavieter &amp; Co, De"
234935,9320368,D:\thesis\images\9320368.jpg,2254,3430,7.731,digital color photograph,True,1,123215,1891,cabinet photograph,"Hout, Matthieu van"
234938,9309309,D:\thesis\images\9309309.jpg,1992,2768,5.514,digital color photograph,True,1,203941,1894-04,cabinet photograph,"Kurtz, Leonhard W."
234959,9320371,D:\thesis\images\9320371.jpg,391,500,0.196,black and white photograph,False,1,101928,1825,painting,"Moritz, Louis"
234964,9309307,D:\thesis\images\9309307.jpg,2024,2824,5.716,digital color photograph,True,1,101928,1880,photograph,Anoniem
234968,9309302,D:\thesis\images\9309302.jpg,2536,3776,9.576,digital color photograph,True,1,132561,1865,cabinet photograph,"Le Lieure, Henri"
234969,9309301,D:\thesis\images\9309301.jpg,2116,2776,5.874,digital color photograph,True,1,132561,1898,photograph,Anoniem
234973,9309318,D:\thesis\images\9309318.jpg,2157,3204,6.911,digital color photograph,True,1,132561,1898,cabinet photograph,"Bosch, van"
235001,10631729,D:\thesis\images\10631729.jpg,820,923,0.757,digital image,True,1,203962,1923,painting,"Veth, Jan"
235002,10631730,D:\thesis\images\10631730.jpg,900,1079,0.971,digital image,True,1,203963,1925,painting,"Veth, Jan"
235010,9309040,D:\thesis\images\9309040.jpg,326,501,0.163,color photograph,True,1,202892,1934-02-04,drawing (visual work),"Fiedler, Herbert"
235018,9318524,D:\thesis\images\9318524.jpg,1998,2472,4.939,black and white photograph,False,1,203964,1940,painting,"Bakels, Reinier Sybrand"
235019,10631161,D:\thesis\images\10631161.jpg,489,500,0.244,digital image,True,1,203965,1939,painting,"Bakels, Reinier Sybrand"
235022,9309042,D:\thesis\images\9309042.jpg,358,501,0.179,color photograph,True,1,202893,1956,drawing (visual work),"Fiedler, Herbert"
235027,9309049,D:\thesis\images\9309049.jpg,428,501,0.214,color photograph,True,1,202893,1941,drawing (visual work),"Fiedler, Herbert"
235030,9309051,D:\thesis\images\9309051.jpg,500,375,0.188,color photograph,True,1,202892,1932,drawing (visual work),"Fiedler, Herbert"
235038,9318525,D:\thesis\images\9318525.jpg,4698,6066,28.498,digital image,True,1,203964,1945,print,"Wijnmalen, Hugo"
235039,9318526,D:\thesis\images\9318526.jpg,4673,6114,28.571,digital image,True,1,203965,1945,print,"Wijnmalen, Hugo"
235097,9309032,D:\thesis\images\9309032.jpg,375,501,0.188,color photograph,True,1,202892,1940,watercolor (painting),"Fiedler, Herbert"
235099,9309025,D:\thesis\images\9309025.jpg,396,501,0.198,color photograph,True,1,202892,1936-05-17,drawing (visual work),"Fiedler, Herbert"
235119,9241216,D:\thesis\images\9241216.jpg,7677,10336,79.349,old black-and-white photograph,False,1,203967,1749,painting,"Palthe, Jan"
235124,9309031,D:\thesis\images\9309031.jpg,329,500,0.165,color photograph,True,1,202892,1932,drawing (visual work),"Fiedler, Herbert"
235160,9318530,D:\thesis\images\9318530.jpg,3511,4786,16.804,digital image,True,1,100220,1600,print,"Matham, Theodor"
235165,9319357,D:\thesis\images\9319357.jpg,3270,4115,13.456,digital color photograph,True,1,203968,1806,drawing (visual work),"Anspach, Johannes"
235174,10689416,D:\thesis\images\10689416.jpg,407,501,0.204,digital image,True,1,135570,1651,painting,"Eeckhout, Gerbrand van den"
235175,9320373,D:\thesis\images\9320373.jpg,2259,3342,7.55,digital color photograph,True,1,203969,1895,cabinet photograph,"Deutmann, Herman"
235180,9320374,D:\thesis\images\9320374.jpg,1841,2967,5.462,digital color photograph,True,1,111084,1857,carte-de-visite,Wegner &amp; Mottu
235186,9320376,D:\thesis\images\9320376.jpg,1953,2995,5.849,digital color photograph,True,1,203970,1865,carte-de-visite,Wegner &amp; Mottu
235190,9320378,D:\thesis\images\9320378.jpg,1953,2984,5.828,digital color photograph,True,1,203971,1874,carte-de-visite,"Greiner, Albert"
235192,9323741,D:\thesis\images\9323741.jpg,427,500,0.213,BD/Digital Collection,False,1,135570,1644,drawing (visual work),"Eeckhout, Gerbrand van den"
235194,9320381,D:\thesis\images\9320381.jpg,1777,2871,5.102,digital color photograph,True,1,203972,1875,carte-de-visite,"Greiner, Albert"
235196,9319363,D:\thesis\images\9319363.jpg,456,500,0.228,digital color photograph,True,1,203973,1835,painting,"Bosschart, G.J."
235203,9320383,D:\thesis\images\9320383.jpg,2036,2964,6.035,digital color photograph,True,1,125710,1875,cabinet photograph,Wegner &amp; Mottu
235204,9320384,D:\thesis\images\9320384.jpg,2025,2880,5.832,digital color photograph,True,1,142847,1875,cabinet photograph,Wegner &amp; Mottu
235205,9319125,D:\thesis\images\9319125.jpg,1836,1248,2.291,color reproduction,True,1,203974,1805,painting,"Cuylenburgh, Cornelis van (II)"
235210,9323755,D:\thesis\images\9323755.jpg,3694,5355,19.781,BD/Digital Collection,False,1,119909,1662,print,"Waumans, Coenraet"
235214,9320387,D:\thesis\images\9320387.jpg,3150,2364,7.447,digital color photograph,True,1,125710,1908,photograph,Anoniem
235216,9320388,D:\thesis\images\9320388.jpg,2699,2385,6.437,digital color photograph,True,1,125710,1908,photograph,Anoniem
235224,9323760,D:\thesis\images\9323760.jpg,417,500,0.208,BD/Digital Collection,False,1,10987,1654,painting,"Metsu, Gabriel"
235227,9323761,D:\thesis\images\9323761.jpg,365,500,0.182,BD/Digital Collection,False,1,10987,1660,print,"Vaillant, Wallerant"
235230,9323762,D:\thesis\images\9323762.jpg,411,500,0.205,BD/Digital Collection,False,1,10987,1778,drawing (visual work),"Schouman, Aert"
235231,9320389,D:\thesis\images\9320389.jpg,2528,3324,8.403,digital color photograph,True,1,125710,1900,photograph,Anoniem
235232,9323765,D:\thesis\images\9323765.jpg,416,500,0.208,digital image,True,1,10987,1655,painting,"Metsu, Gabriel"
235235,9320396,D:\thesis\images\9320396.jpg,3300,2606,8.6,digital color photograph,True,1,125710,1908,photograph,Anoniem
235236,9320397,D:\thesis\images\9320397.jpg,2322,3519,8.171,digital color photograph,True,1,125710,1874,carte-de-visite,"Lavieter &amp; Co, De"
235237,9320399,D:\thesis\images\9320399.jpg,2157,3510,7.571,digital color photograph,True,1,125710,1867,carte-de-visite,Wegner &amp; Mottu
